year,month,day,team,total_points_per_game
2017,11,12,Chicago,12.0
2017,11,12,Cincinnati,7.0
2017,11,12,NY Giants,17.0
2017,11,12,San Francisco,10.0
2017,11,12,Cleveland,16.0
2017,11,12,Miami,24.0
2017,11,5,Houston,38.0
2017,11,5,LA Rams,33.0
2017,11,5,Kansas City,29.0
2017,11,5,Philadelphia,33.0
2017,11,5,Dallas,33.0
2017,11,5,New Orleans,20.0
2017,11,5,New England,21.0
2017,11,5,Jacksonville,27.0
2017,11,5,Detroit,15.0
2017,11,5,Seattle,41.0
2017,11,5,Green Bay,17.0
2017,11,5,Washington,19.0
2017,11,5,Tennessee,12.0
2017,11,5,Minnesota,33.0
2017,11,5,Atlanta,25.0
2017,11,5,Buffalo,21.0
2017,11,5,Baltimore,40.0
2017,11,5,NY Jets,34.0
2017,11,5,Tampa Bay,3.0
2017,11,5,Las Vegas,14.0
2017,11,5,Pittsburgh,20.0
2017,11,5,LA Chargers,13.0
2017,11,5,Carolina,17.0
2017,11,5,Denver,19.0
2017,11,5,Indianapolis,23.0
2017,11,5,Cincinnati,24.0
2017,11,5,Arizona,0.0
2017,11,5,Chicago,12.0
2017,11,5,San Francisco,10.0
2017,11,5,NY Giants,7.0
2017,11,5,Cleveland,16.0
2017,11,5,Miami,0.0
2017,10,29,LA Rams,41.0
2017,10,29,New England,36.0
2017,10,29,Kansas City,24.0
2017,10,29,Jacksonville,44.0
2017,10,29,Atlanta,30.0
2017,10,29,Tennessee,33.0
2017,10,29,Detroit,26.0
2017,10,29,Denver,16.0
2017,10,29,Las Vegas,10.0
2017,10,29,Philadelphia,27.0
2017,10,29,Green Bay,35.0
2017,10,29,New Orleans,34.0
2017,10,29,Minnesota,34.0
2017,10,29,Washington,27.0
2017,10,29,Tampa Bay,17.0
2017,10,29,Pittsburgh,17.0
2017,10,29,Dallas,28.0
2017,10,29,Cleveland,28.0
2017,10,29,Arizona,17.0
2017,10,29,Houston,33.0
2017,10,29,Indianapolis,31.0
2017,10,29,NY Jets,20.0
2017,10,29,Baltimore,7.0
2017,10,29,San Francisco,39.0
2017,10,29,Buffalo,26.0
2017,10,29,Seattle,27.0
2017,10,29,LA Chargers,10.0
2017,10,29,Chicago,14.0
2017,10,29,Carolina,13.0
2017,10,29,Miami,6.0
2017,10,29,NY Giants,24.0
2017,10,29,Cincinnati,24.0
2017,10,22,LA Rams,41.0
2017,10,22,Las Vegas,45.0
2017,10,22,Kansas City,27.0
2017,10,22,Denver,42.0
2017,10,22,New England,36.0
2017,10,22,Detroit,24.0
2017,10,22,Tampa Bay,29.0
2017,10,22,Atlanta,34.0
2017,10,22,Tennessee,37.0
2017,10,22,Philadelphia,20.0
2017,10,22,Pittsburgh,26.0
2017,10,22,Jacksonville,16.0
2017,10,22,Baltimore,24.0
2017,10,22,Washington,27.0
2017,10,22,Green Bay,23.0
2017,10,22,New Orleans,20.0
2017,10,22,Arizona,16.0
2017,10,22,Minnesota,9.0
2017,10,22,LA Chargers,17.0
2017,10,22,Miami,19.0
2017,10,22,Dallas,17.0
2017,10,22,San Francisco,39.0
2017,10,22,NY Jets,20.0
2017,10,22,Carolina,9.0
2017,10,22,Cleveland,10.0
2017,10,22,Buffalo,3.0
2017,10,22,Chicago,7.0
2017,10,22,Indianapolis,13.0
2017,10,22,Seattle,12.0
2017,10,22,Houston,13.0
2017,10,22,NY Giants,10.0
2017,10,22,Cincinnati,9.0
2017,10,15,LA Rams,46.0
2017,10,15,Kansas City,42.0
2017,10,15,Detroit,35.0
2017,10,15,Philadelphia,30.0
2017,10,15,Jacksonville,29.0
2017,10,15,Minnesota,29.0
2017,10,15,New England,27.0
2017,10,15,Las Vegas,26.0
2017,10,15,Denver,24.0
2017,10,15,Atlanta,23.0
2017,10,15,Arizona,23.0
2017,10,15,Carolina,23.0
2017,10,15,Pittsburgh,21.0
2017,10,15,Buffalo,21.0
2017,10,15,LA Chargers,21.0
2017,10,15,Baltimore,20.0
2017,10,15,Dallas,19.0
2017,10,15,New Orleans,19.0
2017,10,15,Cleveland,18.0
2017,10,15,Green Bay,17.0
2017,10,15,Chicago,17.0
2017,10,15,Washington,17.0
2017,10,15,Tennessee,16.0
2017,10,15,NY Jets,12.0
2017,10,15,Houston,13.0
2017,10,15,Seattle,9.0
2017,10,15,Indianapolis,9.0
2017,10,15,Cincinnati,9.0
2017,10,15,San Francisco,3.0
2017,10,15,NY Giants,3.0
2017,10,8,Kansas City,42.0
2017,10,8,New England,27.0
2017,10,1,Atlanta,28.0
2017,10,1,New Orleans,32.0
2017,10,1,New England,34.0
2017,10,1,Green Bay,21.0
2017,10,1,Dallas,31.0
2017,10,1,Arizona,44.0
2017,10,1,Indianapolis,24.0
2017,10,1,LA Chargers,27.0
2017,10,1,Las Vegas,14.0
2017,10,1,Buffalo,10.0
2017,10,1,Washington,10.0
2017,10,1,Pittsburgh,17.0
2017,10,1,Kansas City,16.0
2017,10,1,Tennessee,24.0
2017,10,1,Carolina,16.0
2017,10,1,Philadelphia,27.0
2017,10,1,Seattle,20.0
2017,10,1,Tampa Bay,17.0
2017,10,1,Miami,12.0
2017,10,1,Baltimore,10.0
2017,10,1,Denver,24.0
2017,10,1,Detroit,6.0
2017,10,1,Minnesota,38.0
2017,10,1,Cincinnati,27.0
2017,10,1,Jacksonville,20.0
2017,10,1,San Francisco,23.0
2017,10,1,NY Giants,13.0
2017,10,1,Houston,16.0
2017,10,1,Chicago,10.0
2017,10,1,NY Jets,30.0
2017,10,1,Cleveland,24.0
2017,10,1,LA Rams,6.0
2017,9,24,LA Rams,41.0
2017,9,24,Las Vegas,45.0
2017,9,24,Kansas City,27.0
2017,9,24,Denver,42.0
2017,9,24,New England,36.0
2017,9,24,Detroit,24.0
2017,9,24,Tampa Bay,29.0
2017,9,24,Atlanta,34.0
2017,9,24,Tennessee,37.0
2017,9,24,Philadelphia,20.0
2017,9,24,Pittsburgh,26.0
2017,9,24,Jacksonville,16.0
2017,9,24,Baltimore,24.0
2017,9,24,Washington,27.0
2017,9,24,Green Bay,23.0
2017,9,24,New Orleans,20.0
2017,9,24,Arizona,16.0
2017,9,24,Minnesota,9.0
2017,9,24,LA Chargers,17.0
2017,9,24,Miami,19.0
2017,9,24,Dallas,17.0
2017,9,24,San Francisco,39.0
2017,9,24,NY Jets,20.0
2017,9,24,Carolina,9.0
2017,9,24,Cleveland,10.0
2017,9,24,Buffalo,3.0
2017,9,24,Chicago,7.0
2017,9,24,Indianapolis,13.0
2017,9,24,Seattle,12.0
2017,9,24,Houston,13.0
2017,9,24,NY Giants,10.0
2017,9,24,Cincinnati,9.0
2017,9,17,LA Rams,46.0
2017,9,17,Kansas City,42.0
2017,9,17,Detroit,35.0
2017,9,17,Philadelphia,30.0
2017,9,17,Jacksonville,29.0
2017,9,17,Minnesota,29.0
2017,9,17,New England,27.0
2017,9,17,Las Vegas,26.0
2017,9,17,Denver,24.0
2017,9,17,Atlanta,23.0
2017,9,17,Arizona,23.0
2017,9,17,Carolina,23.0
2017,9,17,Pittsburgh,21.0
2017,9,17,Buffalo,21.0
2017,9,17,LA Chargers,21.0
2017,9,17,Baltimore,20.0
2017,9,17,Dallas,19.0
2017,9,17,New Orleans,19.0
2017,9,17,Cleveland,18.0
2017,9,17,Green Bay,17.0
2017,9,17,Chicago,17.0
2017,9,17,Washington,17.0
2017,9,17,Tennessee,16.0
2017,9,17,NY Jets,12.0
2017,9,17,Houston,13.0
2017,9,17,Seattle,9.0
2017,9,17,Indianapolis,9.0
2017,9,17,Cincinnati,9.0
2017,9,17,San Francisco,3.0
2017,9,17,NY Giants,3.0
2017,9,10,Kansas City,42.0
2017,9,10,New England,27.0
2017,9,3,Atlanta,28.0
2017,9,3,New Orleans,32.0
2017,9,3,New England,34.0
2017,9,3,Green Bay,21.0
2017,9,3,Dallas,31.0
2017,9,3,Arizona,44.0
2017,9,3,Indianapolis,24.0
2017,9,3,LA Chargers,27.0
2017,9,3,Las Vegas,14.0
2017,9,3,Buffalo,10.0
2017,9,3,Washington,10.0
2017,9,3,Pittsburgh,17.0
2017,9,3,Kansas City,16.0
2017,9,3,Tennessee,24.0
2017,9,3,Carolina,16.0
2017,9,3,Philadelphia,27.0
2017,9,3,Seattle,20.0
2017,9,3,Tampa Bay,17.0
2017,9,3,Miami,12.0
2017,9,3,Baltimore,10.0
2017,9,3,Denver,24.0
2017,9,3,Detroit,6.0
2017,9,3,Minnesota,38.0
2017,9,3,Cincinnati,27.0
2017,9,3,Jacksonville,20.0
2017,9,3,San Francisco,23.0
2017,9,3,NY Giants,13.0
2017,9,3,Houston,16.0
2017,9,3,Chicago,10.0
2017,9,3,NY Jets,30.0
2017,9,3,Cleveland,24.0
2017,9,3,LA Rams,6.0
2017,2,26,Atlanta,28.0
2017,2,26,New Orleans,32.0
2017,2,26,New England,34.0
2017,2,26,Green Bay,21.0
2017,2,26,Dallas,31.0
2017,2,26,Arizona,44.0
2017,2,26,Indianapolis,24.0
2017,2,26,LA Chargers,27.0
2017,2,26,Las Vegas,14.0
2017,2,26,Buffalo,10.0
2017,2,26,Washington,10.0
2017,2,26,Pittsburgh,17.0
2017,2,26,Kansas City,16.0
2017,2,26,Tennessee,24.0
2017,2,26,Carolina,16.0
2017,2,26,Philadelphia,27.0
2017,2,26,Seattle,20.0
2017,2,26,Tampa Bay,17.0
2017,2,26,Miami,12.0
2017,2,26,Baltimore,10.0
2017,2,26,Denver,24.0
2017,2,26,Detroit,6.0
2017,2,26,Minnesota,38.0
2017,2,26,Cincinnati,27.0
2017,2,26,Jacksonville,20.0
2017,2,26,San Francisco,23.0
2017,2,26,NY Giants,13.0
2017,2,26,Houston,16.0
2017,2,26,Chicago,10.0
2017,2,26,NY Jets,30.0
2017,2,26,Cleveland,24.0
2017,2,26,LA Rams,6.0
2017,2,19,Atlanta,28.0
2017,2,19,New Orleans,32.0
2017,2,19,New England,34.0
2017,2,19,Green Bay,21.0
2017,2,19,Dallas,31.0
2017,2,19,Arizona,44.0
2017,2,19,Indianapolis,24.0
2017,2,19,LA Chargers,27.0
2017,2,19,Las Vegas,14.0
2017,2,19,Buffalo,10.0
2017,2,19,Washington,10.0
2017,2,19,Pittsburgh,17.0
2017,2,19,Kansas City,16.0
2017,2,19,Tennessee,24.0
2017,2,19,Carolina,16.0
2017,2,19,Philadelphia,27.0
2017,2,19,Seattle,20.0
2017,2,19,Tampa Bay,17.0
2017,2,19,Miami,12.0
2017,2,19,Baltimore,10.0
2017,2,19,Denver,24.0
2017,2,19,Detroit,6.0
2017,2,19,Minnesota,38.0
2017,2,19,Cincinnati,27.0
2017,2,19,Jacksonville,20.0
2017,2,19,San Francisco,23.0
2017,2,19,NY Giants,13.0
2017,2,19,Houston,16.0
2017,2,19,Chicago,10.0
2017,2,19,NY Jets,30.0
2017,2,19,Cleveland,24.0
2017,2,19,LA Rams,6.0
2017,2,12,Atlanta,28.0
2017,2,12,New Orleans,32.0
2017,2,12,New England,34.0
2017,2,12,Green Bay,21.0
2017,2,12,Dallas,31.0
2017,2,12,Arizona,44.0
2017,2,12,Indianapolis,24.0
2017,2,12,LA Chargers,27.0
2017,2,12,Las Vegas,14.0
2017,2,12,Buffalo,10.0
2017,2,12,Washington,10.0
2017,2,12,Pittsburgh,17.0
2017,2,12,Kansas City,16.0
2017,2,12,Tennessee,24.0
2017,2,12,Carolina,16.0
2017,2,12,Philadelphia,27.0
2017,2,12,Seattle,20.0
2017,2,12,Tampa Bay,17.0
2017,2,12,Miami,12.0
2017,2,12,Baltimore,10.0
2017,2,12,Denver,24.0
2017,2,12,Detroit,6.0
2017,2,12,Minnesota,38.0
2017,2,12,Cincinnati,27.0
2017,2,12,Jacksonville,20.0
2017,2,12,San Francisco,23.0
2017,2,12,NY Giants,13.0
2017,2,12,Houston,16.0
2017,2,12,Chicago,10.0
2017,2,12,NY Jets,30.0
2017,2,12,Cleveland,24.0
2017,2,12,LA Rams,6.0
2017,2,5,Atlanta,44.0
2017,2,5,New Orleans,32.0
2017,2,5,New England,36.0
2017,2,5,Green Bay,21.0
2017,2,5,Dallas,31.0
2017,2,5,Arizona,44.0
2017,2,5,Indianapolis,24.0
2017,2,5,LA Chargers,27.0
2017,2,5,Las Vegas,14.0
2017,2,5,Buffalo,10.0
2017,2,5,Washington,10.0
2017,2,5,Pittsburgh,17.0
2017,2,5,Kansas City,16.0
2017,2,5,Tennessee,24.0
2017,2,5,Carolina,16.0
2017,2,5,Philadelphia,27.0
2017,2,5,Seattle,20.0
2017,2,5,Tampa Bay,17.0
2017,2,5,Miami,12.0
2017,2,5,Baltimore,10.0
2017,2,5,Denver,24.0
2017,2,5,Detroit,6.0
2017,2,5,Minnesota,38.0
2017,2,5,Cincinnati,27.0
2017,2,5,Jacksonville,20.0
2017,2,5,San Francisco,23.0
2017,2,5,NY Giants,13.0
2017,2,5,Houston,16.0
2017,2,5,Chicago,10.0
2017,2,5,NY Jets,30.0
2017,2,5,Cleveland,24.0
2017,2,5,LA Rams,6.0
2017,1,29,Atlanta,33.0
2017,1,29,New Orleans,31.0
2017,1,29,Las Vegas,33.0
2017,1,29,Dallas,42.0
2017,1,29,New England,41.0
2017,1,29,Green Bay,38.0
2017,1,29,Buffalo,31.0
2017,1,29,Indianapolis,25.0
2017,1,29,Washington,41.0
2017,1,29,LA Chargers,17.0
2017,1,29,Arizona,34.0
2017,1,29,Pittsburgh,31.0
2017,1,29,Tennessee,17.0
2017,1,29,Carolina,16.0
2017,1,29,Kansas City,33.0
2017,1,29,Miami,34.0
2017,1,29,Philadelphia,24.0
2017,1,29,Tampa Bay,24.0
2017,1,29,Baltimore,27.0
2017,1,29,Seattle,31.0
2017,1,29,Detroit,21.0
2017,1,29,Denver,10.0
2017,1,29,Jacksonville,38.0
2017,1,29,Cincinnati,10.0
2017,1,29,NY Giants,19.0
2017,1,29,Minnesota,25.0
2017,1,29,San Francisco,22.0
2017,1,29,Chicago,21.0
2017,1,29,Houston,12.0
2017,1,29,NY Jets,3.0
2017,1,29,Cleveland,20.0
2017,1,29,LA Rams,21.0
2017,1,22,Atlanta,41.0
2017,1,22,New Orleans,48.0
2017,1,22,Las Vegas,19.0
2017,1,22,LA Chargers,16.0
2017,1,22,Dallas,26.0
2017,1,22,New England,16.0
2017,1,22,Green Bay,30.0
2017,1,22,Indianapolis,34.0
2017,1,22,Buffalo,33.0
2017,1,22,Washington,15.0
2017,1,22,Pittsburgh,24.0
2017,1,22,Arizona,41.0
2017,1,22,Tennessee,19.0
2017,1,22,Carolina,26.0
2017,1,22,Kansas City,17.0
2017,1,22,Philadelphia,26.0
2017,1,22,Miami,34.0
2017,1,22,Tampa Bay,20.0
2017,1,22,Baltimore,27.0
2017,1,22,Detroit,6.0
2017,1,22,Denver,3.0
2017,1,22,Seattle,24.0
2017,1,22,Cincinnati,20.0
2017,1,22,NY Giants,17.0
2017,1,22,Minnesota,6.0
2017,1,22,San Francisco,13.0
2017,1,22,Jacksonville,20.0
2017,1,22,Houston,21.0
2017,1,22,Chicago,27.0
2017,1,22,NY Jets,13.0
2017,1,22,Cleveland,13.0
2017,1,22,LA Rams,3.0
2017,1,15,Atlanta,42.0
2017,1,15,New Orleans,11.0
2017,1,15,Las Vegas,13.0
2017,1,15,LA Chargers,16.0
2017,1,15,New England,30.0
2017,1,15,Dallas,7.0
2017,1,15,Green Bay,38.0
2017,1,15,Washington,27.0
2017,1,15,Indianapolis,17.0
2017,1,15,Buffalo,20.0
2017,1,15,Tennessee,13.0
2017,1,15,Pittsburgh,27.0
2017,1,15,Carolina,28.0
2017,1,15,Kansas City,21.0
2017,1,15,Arizona,23.0
2017,1,15,Denver,10.0
2017,1,15,Detroit,20.0
2017,1,15,Tampa Bay,16.0
2017,1,15,Philadelphia,22.0
2017,1,15,Miami,26.0
2017,1,15,Baltimore,23.0
2017,1,15,Seattle,10.0
2017,1,15,Cincinnati,23.0
2017,1,15,Minnesota,25.0
2017,1,15,NY Giants,10.0
2017,1,15,San Francisco,17.0
2017,1,15,Jacksonville,16.0
2017,1,15,NY Jets,23.0
2017,1,15,Houston,22.0
2017,1,15,Chicago,17.0
2017,1,15,Cleveland,10.0
2017,1,15,LA Rams,14.0
2017,1,8,Atlanta,28.0
2017,1,8,New Orleans,13.0
2017,1,8,Las Vegas,38.0
2017,1,8,LA Chargers,21.0
2017,1,8,Dallas,17.0
2017,1,8,New England,26.0
2017,1,8,Indianapolis,41.0
2017,1,8,Tennessee,27.0
2017,1,8,Buffalo,24.0
2017,1,8,Washington,23.0
2017,1,8,Green Bay,21.0
2017,1,8,Pittsburgh,24.0
2017,1,8,Denver,20.0
2017,1,8,Carolina,7.0
2017,1,8,Kansas City,29.0
2017,1,8,Tampa Bay,28.0
2017,1,8,Arizona,31.0
2017,1,8,Detroit,28.0
2017,1,8,Philadelphia,14.0
2017,1,8,Seattle,40.0
2017,1,8,Baltimore,38.0
2017,1,8,Miami,6.0
2017,1,8,Cincinnati,32.0
2017,1,8,NY Giants,14.0
2017,1,8,San Francisco,6.0
2017,1,8,Minnesota,15.0
2017,1,8,Jacksonville,10.0
2017,1,8,Houston,13.0
2017,1,8,NY Jets,10.0
2017,1,8,Chicago,26.0
2017,1,8,Cleveland,13.0
2017,1,8,LA Rams,10.0
2017,1,1,Atlanta,38.0
2017,1,1,New Orleans,49.0
2017,1,1,Dallas,31.0
2017,1,1,LA Chargers,21.0
2017,1,1,Las Vegas,35.0
2017,1,1,New England,22.0
2017,1,1,Tennessee,27.0
2017,1,1,Buffalo,28.0
2017,1,1,Washington,26.0
2017,1,1,Carolina,32.0
2017,1,1,Green Bay,27.0
2017,1,1,Indianapolis,7.0
2017,1,1,Pittsburgh,28.0
2017,1,1,Denver,27.0
2017,1,1,Philadelphia,13.0
2017,1,1,Kansas City,30.0
2017,1,1,Tampa Bay,14.0
2017,1,1,Miami,31.0
2017,1,1,Detroit,16.0
2017,1,1,Arizona,19.0
2017,1,1,NY Giants,27.0
2017,1,1,San Francisco,24.0
2017,1,1,Seattle,5.0
2017,1,1,Minnesota,13.0
2017,1,1,Baltimore,19.0
2017,1,1,Jacksonville,21.0
2017,1,1,Cincinnati,14.0
2017,1,1,NY Jets,17.0
2017,1,1,Houston,13.0
2017,1,1,Cleveland,13.0
2017,1,1,Chicago,21.0
2017,1,1,LA Rams,21.0
2016,12,25,Atlanta,33.0
2016,12,25,New Orleans,31.0
2016,12,25,Las Vegas,33.0
2016,12,25,New England,41.0
2016,12,25,Green Bay,38.0
2016,12,25,Dallas,26.0
2016,12,25,Buffalo,31.0
2016,12,25,Indianapolis,25.0
2016,12,25,Washington,41.0
2016,12,25,LA Chargers,17.0
2016,12,25,Arizona,34.0
2016,12,25,Pittsburgh,24.0
2016,12,25,Tennessee,17.0
2016,12,25,Carolina,16.0
2016,12,25,Miami,34.0
2016,12,25,Kansas City,17.0
2016,12,25,Philadelphia,24.0
2016,12,25,Tampa Bay,24.0
2016,12,25,Seattle,31.0
2016,12,25,Baltimore,27.0
2016,12,25,Detroit,6.0
2016,12,25,Denver,3.0
2016,12,25,Jacksonville,38.0
2016,12,25,Cincinnati,10.0
2016,12,25,NY Giants,19.0
2016,12,25,Minnesota,25.0
2016,12,25,San Francisco,22.0
2016,12,25,Chicago,21.0
2016,12,25,Houston,12.0
2016,12,25,NY Jets,3.0
2016,12,25,Cleveland,20.0
2016,12,25,LA Rams,21.0
2016,12,18,Atlanta,42.0
2016,12,18,New Orleans,11.0
2016,12,18,Las Vegas,13.0
2016,12,18,LA Chargers,16.0
2016,12,18,New England,30.0
2016,12,18,Dallas,7.0
2016,12,18,Green Bay,38.0
2016,12,18,Washington,27.0
2016,12,18,Indianapolis,17.0
2016,12,18,Buffalo,20.0
2016,12,18,Tennessee,13.0
2016,12,18,Pittsburgh,27.0
2016,12,18,Carolina,28.0
2016,12,18,Kansas City,21.0
2016,12,18,Arizona,23.0
2016,12,18,Denver,10.0
2016,12,18,Detroit,20.0
2016,12,18,Tampa Bay,16.0
2016,12,18,Miami,34.0
2016,12,18,Philadelphia,22.0
2016,12,18,Baltimore,23.0
2016,12,18,Seattle,24.0
2016,12,18,Cincinnati,23.0
2016,12,18,Minnesota,25.0
2016,12,18,NY Giants,10.0
2016,12,18,San Francisco,17.0
2016,12,18,Jacksonville,16.0
2016,12,18,Houston,22.0
2016,12,18,NY Jets,13.0
2016,12,18,Chicago,17.0
2016,12,18,Cleveland,10.0
2016,12,18,LA Rams,3.0
2016,12,11,Atlanta,28.0
2016,12,11,New Orleans,13.0
2016,12,11,LA Chargers,21.0
2016,12,11,Dallas,17.0
2016,12,11,Las Vegas,13.0
2016,12,11,New England,26.0
2016,12,11,Indianapolis,41.0
2016,12,11,Tennessee,27.0
2016,12,11,Buffalo,24.0
2016,12,11,Washington,23.0
2016,12,11,Green Bay,21.0
2016,12,11,Pittsburgh,24.0
2016,12,11,Denver,20.0
2016,12,11,Carolina,7.0
2016,12,11,Kansas City,21.0
2016,12,11,Tampa Bay,28.0
2016,12,11,Arizona,31.0
2016,12,11,Detroit,28.0
2016,12,11,Philadelphia,14.0
2016,12,11,Seattle,40.0
2016,12,11,Baltimore,38.0
2016,12,11,Miami,6.0
2016,12,11,Cincinnati,32.0
2016,12,11,NY Giants,14.0
2016,12,11,San Francisco,6.0
2016,12,11,Minnesota,15.0
2016,12,11,Jacksonville,10.0
2016,12,11,Houston,13.0
2016,12,11,NY Jets,10.0
2016,12,11,Chicago,26.0
2016,12,11,Cleveland,13.0
2016,12,11,LA Rams,10.0
2016,12,4,Atlanta,38.0
2016,12,4,New Orleans,49.0
2016,12,4,LA Chargers,21.0
2016,12,4,Las Vegas,35.0
2016,12,4,Dallas,17.0
2016,12,4,New England,22.0
2016,12,4,Tennessee,27.0
2016,12,4,Buffalo,28.0
2016,12,4,Washington,26.0
2016,12,4,Carolina,32.0
2016,12,4,Green Bay,27.0
2016,12,4,Indianapolis,7.0
2016,12,4,Pittsburgh,28.0
2016,12,4,Denver,27.0
2016,12,4,Philadelphia,13.0
2016,12,4,Kansas City,30.0
2016,12,4,Tampa Bay,14.0
2016,12,4,Miami,31.0
2016,12,4,Detroit,16.0
2016,12,4,Arizona,19.0
2016,12,4,NY Giants,27.0
2016,12,4,San Francisco,24.0
2016,12,4,Seattle,5.0
2016,12,4,Baltimore,19.0
2016,12,4,Jacksonville,21.0
2016,12,4,Minnesota,15.0
2016,12,4,Cincinnati,14.0
2016,12,4,NY Jets,17.0
2016,12,4,Houston,13.0
2016,12,4,Cleveland,13.0
2016,12,4,Chicago,21.0
2016,12,4,LA Rams,21.0
2016,11,27,Atlanta,15.0
2016,11,27,LA Chargers,24.0
2016,11,27,Dallas,31.0
2016,11,27,New Orleans,20.0
2016,11,27,Las Vegas,27.0
2016,11,27,New England,30.0
2016,11,27,Tennessee,17.0
2016,11,27,Washington,26.0
2016,11,27,Buffalo,16.0
2016,11,27,Green Bay,24.0
2016,11,27,Indianapolis,7.0
2016,11,27,Carolina,23.0
2016,11,27,Pittsburgh,28.0
2016,11,27,Philadelphia,15.0
2016,11,27,Denver,25.0
2016,11,27,Tampa Bay,19.0
2016,11,27,Arizona,24.0
2016,11,27,Detroit,16.0
2016,11,27,Kansas City,17.0
2016,11,27,Seattle,26.0
2016,11,27,Miami,14.0
2016,11,27,NY Giants,22.0
2016,11,27,San Francisco,17.0
2016,11,27,Cincinnati,12.0
2016,11,27,Baltimore,17.0
2016,11,27,Minnesota,13.0
2016,11,27,Jacksonville,19.0
2016,11,27,Houston,20.0
2016,11,27,NY Jets,6.0
2016,11,27,Cleveland,9.0
2016,11,27,Chicago,16.0
2016,11,27,LA Rams,10.0
2016,11,20,Atlanta,15.0
2016,11,20,LA Chargers,24.0
2016,11,20,Dallas,35.0
2016,11,20,New Orleans,20.0
2016,11,20,Las Vegas,30.0
2016,11,20,New England,24.0
2016,11,20,Indianapolis,31.0
2016,11,20,Tennessee,47.0
2016,11,20,Buffalo,25.0
2016,11,20,Philadelphia,24.0
2016,11,20,Green Bay,25.0
2016,11,20,Carolina,23.0
2016,11,20,Tampa Bay,36.0
2016,11,20,Denver,25.0
2016,11,20,Pittsburgh,30.0
2016,11,20,Washington,26.0
2016,11,20,Kansas City,20.0
2016,11,20,Detroit,22.0
2016,11,20,Miami,31.0
2016,11,20,Arizona,23.0
2016,11,20,Seattle,31.0
2016,11,20,San Francisco,20.0
2016,11,20,Cincinnati,20.0
2016,11,20,NY Giants,21.0
2016,11,20,Baltimore,28.0
2016,11,20,Minnesota,20.0
2016,11,20,Jacksonville,21.0
2016,11,20,NY Jets,6.0
2016,11,20,Houston,24.0
2016,11,20,Cleveland,7.0
2016,11,20,Chicago,10.0
2016,11,20,LA Rams,9.0
2016,11,13,Atlanta,43.0
2016,11,13,New Orleans,41.0
2016,11,13,LA Chargers,43.0
2016,11,13,Dallas,35.0
2016,11,13,Las Vegas,30.0
2016,11,13,New England,41.0
2016,11,13,Indianapolis,31.0
2016,11,13,Buffalo,25.0
2016,11,13,Carolina,13.0
2016,11,13,Philadelphia,23.0
2016,11,13,Green Bay,26.0
2016,11,13,Tennessee,35.0
2016,11,13,Denver,20.0
2016,11,13,Washington,27.0
2016,11,13,Kansas City,19.0
2016,11,13,Pittsburgh,14.0
2016,11,13,Detroit,22.0
2016,11,13,Tampa Bay,28.0
2016,11,13,Arizona,20.0
2016,11,13,Miami,27.0
2016,11,13,San Francisco,23.0
2016,11,13,Cincinnati,27.0
2016,11,13,Seattle,31.0
2016,11,13,Baltimore,28.0
2016,11,13,NY Giants,28.0
2016,11,13,Minnesota,16.0
2016,11,13,NY Jets,23.0
2016,11,13,Jacksonville,14.0
2016,11,13,Cleveland,7.0
2016,11,13,Houston,20.0
2016,11,13,Chicago,20.0
2016,11,13,LA Rams,10.0
2016,11,6,Atlanta,43.0
2016,11,6,New Orleans,25.0
2016,11,6,LA Chargers,19.0
2016,11,6,Carolina,30.0
2016,11,6,New England,41.0
2016,11,6,Las Vegas,30.0
2016,11,6,Dallas,29.0
2016,11,6,Buffalo,25.0
2016,11,6,Indianapolis,14.0
2016,11,6,Philadelphia,23.0
2016,11,6,Green Bay,32.0
2016,11,6,Pittsburgh,16.0
2016,11,6,Denver,27.0
2016,11,6,Kansas City,30.0
2016,11,6,Washington,27.0
2016,11,6,Detroit,13.0
2016,11,6,Tennessee,36.0
2016,11,6,Tampa Bay,28.0
2016,11,6,Arizona,20.0
2016,11,6,Cincinnati,27.0
2016,11,6,Miami,28.0
2016,11,6,San Francisco,17.0
2016,11,6,Jacksonville,22.0
2016,11,6,Minnesota,10.0
2016,11,6,Cleveland,28.0
2016,11,6,Baltimore,16.0
2016,11,6,NY Giants,17.0
2016,11,6,NY Jets,31.0
2016,11,6,Seattle,20.0
2016,11,6,LA Rams,10.0
2016,11,6,Houston,20.0
2016,11,6,Chicago,20.0
2016,10,30,Atlanta,45.0
2016,10,30,Philadelphia,34.0
2016,10,30,LA Chargers,22.0
2016,10,30,Denver,29.0
2016,10,30,New England,27.0
2016,10,30,Indianapolis,26.0
2016,10,30,Detroit,27.0
2016,10,30,Las Vegas,17.0
2016,10,30,Arizona,18.0
2016,10,30,New Orleans,32.0
2016,10,30,Dallas,31.0
2016,10,30,Carolina,10.0
2016,10,30,Green Bay,34.0
2016,10,30,San Francisco,18.0
2016,10,30,Buffalo,33.0
2016,10,30,Tampa Bay,32.0
2016,10,30,Kansas City,24.0
2016,10,30,Washington,29.0
2016,10,30,Pittsburgh,3.0
2016,10,30,Minnesota,22.0
2016,10,30,NY Giants,27.0
2016,10,30,NY Jets,3.0
2016,10,30,Cincinnati,22.0
2016,10,30,Baltimore,19.0
2016,10,30,Cleveland,24.0
2016,10,30,Jacksonville,17.0
2016,10,30,Miami,7.0
