year,month,day,team,scoring_margin
2020,11,29,Carolina,-3.0
2020,11,29,Detroit,+1.0
2020,11,29,Cleveland,+3.0
2020,11,29,Atlanta,-1.0
2020,11,29,Las Vegas,-25.0
2020,11,29,Cincinnati,-3.0
2020,11,29,Washington,+22.0
2020,11,29,New England,-27.0
2020,11,29,Philadelphia,+1.0
2020,11,29,Minnesota,-17.0
2020,11,29,Denver,-27.0
2020,11,29,Houston,-15.0
2020,11,29,NY Giants,-1.0
2020,11,29,Jacksonville,-10.0
2020,11,29,Dallas,-22.0
2020,11,29,NY Jets,-8.0
2020,11,22,Baltimore,+2.0
2020,11,22,Pittsburgh,+31.0
2020,11,22,Tampa Bay,+28.0
2020,11,22,Arizona,+28.0
2020,11,22,Kansas City,+9.0
2020,11,22,Miami,+24.0
2020,11,22,Tennessee,+6.0
2020,11,22,Indianapolis,+4.0
2020,11,22,Seattle,+1.0
2020,11,22,LA Rams,-8.0
2020,11,22,Green Bay,-28.0
2020,11,22,San Francisco,+8.0
2020,11,22,Chicago,+7.0
2020,11,22,New Orleans,+3.0
2020,11,22,Las Vegas,+8.0
2020,11,22,New England,-6.0
2020,11,22,Carolina,-7.0
2020,11,22,Denver,+6.0
2020,11,22,Detroit,+18.0
2020,11,22,Buffalo,-9.0
2020,11,22,LA Chargers,-3.0
2020,11,22,Atlanta,+17.0
2020,11,22,Cleveland,-31.0
2020,11,22,Cincinnati,-4.0
2020,11,22,Philadelphia,-2.0
2020,11,22,Houston,-6.0
2020,11,22,Minnesota,-17.0
2020,11,22,Dallas,-28.0
2020,11,22,NY Giants,+1.0
2020,11,22,Washington,-1.0
2020,11,22,Jacksonville,-18.0
2020,11,22,NY Jets,-24.0
2020,11,15,Baltimore,+24.0
2020,11,15,Green Bay,+14.0
2020,11,15,LA Rams,+20.0
2020,11,15,Tennessee,+26.0
2020,11,15,Kansas City,-8.0
2020,11,15,Pittsburgh,+9.0
2020,11,15,Indianapolis,-9.0
2020,11,15,Seattle,+1.0
2020,11,15,Tampa Bay,-1.0
2020,11,15,Arizona,+20.0
2020,11,15,Miami,+26.0
2020,11,15,San Francisco,-26.0
2020,11,15,Cleveland,+9.0
2020,11,15,New England,-16.0
2020,11,15,Chicago,+1.0
2020,11,15,Carolina,+7.0
2020,11,15,New Orleans,+3.0
2020,11,15,Las Vegas,+8.0
2020,11,15,Buffalo,-26.0
2020,11,15,LA Chargers,-3.0
2020,11,15,Dallas,+3.0
2020,11,15,Minnesota,-1.0
2020,11,15,Denver,+9.0
2020,11,15,Cincinnati,-24.0
2020,11,15,Houston,+16.0
2020,11,15,Philadelphia,-9.0
2020,11,15,Detroit,-6.0
2020,11,15,Jacksonville,-16.0
2020,11,15,Atlanta,-7.0
2020,11,15,NY Giants,-3.0
2020,11,15,Washington,-20.0
2020,11,15,NY Jets,-20.0
2020,11,8,Green Bay,+14.0
2020,11,8,Baltimore,+14.0
2020,11,8,Kansas City,+16.0
2020,11,8,Indianapolis,+8.0
2020,11,8,San Francisco,-5.0
2020,11,8,Seattle,+8.0
2020,11,8,Pittsburgh,+7.0
2020,11,8,Tampa Bay,+7.0
2020,11,8,LA Rams,+8.0
2020,11,8,Buffalo,+7.0
2020,11,8,Tennessee,+1.0
2020,11,8,Arizona,-10.0
2020,11,8,New England,-16.0
2020,11,8,Chicago,-8.0
2020,11,8,Cincinnati,+8.0
2020,11,8,New Orleans,+6.0
2020,11,8,Cleveland,+11.0
2020,11,8,Miami,-8.0
2020,11,8,Carolina,+10.0
2020,11,8,Las Vegas,-7.0
2020,11,8,LA Chargers,-7.0
2020,11,8,Denver,+9.0
2020,11,8,Minnesota,+8.0
2020,11,8,Dallas,-11.0
2020,11,8,Jacksonville,-8.0
2020,11,8,Philadelphia,+5.0
2020,11,8,Detroit,-6.0
2020,11,8,Atlanta,-14.0
2020,11,8,Washington,-14.0
2020,11,8,Houston,-8.0
2020,11,8,NY Giants,-8.0
2020,11,8,NY Jets,-9.0
2020,11,1,San Francisco,+27.0
2020,11,1,Indianapolis,+29.0
2020,11,1,Green Bay,+7.0
2020,11,1,Baltimore,-14.0
2020,11,1,Kansas City,+14.0
2020,11,1,Seattle,+7.0
2020,11,1,Pittsburgh,+7.0
2020,11,1,New England,+16.0
2020,11,1,Tampa Bay,+18.0
2020,11,1,LA Rams,-3.0
2020,11,1,Arizona,-3.0
2020,11,1,Buffalo,+3.0
2020,11,1,Chicago,+4.0
2020,11,1,Tennessee,+1.0
2020,11,1,Miami,+18.0
2020,11,1,Las Vegas,-16.0
2020,11,1,LA Chargers,-5.0
2020,11,1,New Orleans,-7.0
2020,11,1,Cincinnati,0.0
2020,11,1,Dallas,-7.0
2020,11,1,Carolina,+5.0
2020,11,1,Cleveland,+14.0
2020,11,1,Jacksonville,-18.0
2020,11,1,Atlanta,-4.0
2020,11,1,Washington,-14.0
2020,11,1,Detroit,+3.0
2020,11,1,Denver,-18.0
2020,11,1,Minnesota,-1.0
2020,11,1,Philadelphia,0.0
2020,11,1,Houston,-7.0
2020,11,1,NY Giants,-27.0
2020,11,1,NY Jets,-29.0
2020,10,25,Baltimore,+2.0
2020,10,25,Pittsburgh,+31.0
2020,10,25,Tampa Bay,+28.0
2020,10,25,Arizona,+28.0
2020,10,25,Kansas City,+9.0
2020,10,25,Miami,+24.0
2020,10,25,Tennessee,+6.0
2020,10,25,Indianapolis,+4.0
2020,10,25,Seattle,+1.0
2020,10,25,LA Rams,-8.0
2020,10,25,Green Bay,-28.0
2020,10,25,San Francisco,+8.0
2020,10,25,Chicago,+7.0
2020,10,25,New Orleans,+3.0
2020,10,25,Las Vegas,+8.0
2020,10,25,New England,-6.0
2020,10,25,Carolina,-7.0
2020,10,25,Denver,+6.0
2020,10,25,Detroit,+18.0
2020,10,25,Buffalo,-9.0
2020,10,25,LA Chargers,-3.0
2020,10,25,Atlanta,+17.0
2020,10,25,Cleveland,-31.0
2020,10,25,Cincinnati,-4.0
2020,10,25,Philadelphia,+1.0
2020,10,25,Houston,-6.0
2020,10,25,Minnesota,-17.0
2020,10,25,NY Giants,-1.0
2020,10,25,Dallas,-28.0
2020,10,25,Washington,-1.0
2020,10,25,Jacksonville,-18.0
2020,10,25,NY Jets,-24.0
2020,10,18,Baltimore,+24.0
2020,10,18,Green Bay,+14.0
2020,10,18,LA Rams,+20.0
2020,10,18,Tennessee,+26.0
2020,10,18,Kansas City,-8.0
2020,10,18,Pittsburgh,+9.0
2020,10,18,Indianapolis,-9.0
2020,10,18,Seattle,+1.0
2020,10,18,Tampa Bay,-1.0
2020,10,18,Arizona,+20.0
2020,10,18,Miami,+26.0
2020,10,18,San Francisco,-26.0
2020,10,18,Cleveland,+9.0
2020,10,18,New England,-16.0
2020,10,18,Chicago,+1.0
2020,10,18,Carolina,+7.0
2020,10,18,New Orleans,+3.0
2020,10,18,Las Vegas,+8.0
2020,10,18,Buffalo,-26.0
2020,10,18,LA Chargers,-3.0
2020,10,18,Dallas,+3.0
2020,10,18,Minnesota,-1.0
2020,10,18,Denver,+9.0
2020,10,18,Cincinnati,-24.0
2020,10,18,Houston,+16.0
2020,10,18,Philadelphia,-9.0
2020,10,18,Detroit,-6.0
2020,10,18,Jacksonville,-16.0
2020,10,18,Atlanta,-7.0
2020,10,18,NY Giants,-3.0
2020,10,18,Washington,-20.0
2020,10,18,NY Jets,-20.0
2020,10,11,Green Bay,+14.0
2020,10,11,Baltimore,+14.0
2020,10,11,Kansas City,+16.0
2020,10,11,Indianapolis,+8.0
2020,10,11,San Francisco,-5.0
2020,10,11,Seattle,+8.0
2020,10,11,Pittsburgh,+7.0
2020,10,11,LA Rams,+8.0
2020,10,11,Buffalo,+7.0
2020,10,11,Tampa Bay,-1.0
2020,10,11,Tennessee,+1.0
2020,10,11,Arizona,-10.0
2020,10,11,New England,-16.0
2020,10,11,Chicago,+1.0
2020,10,11,Cincinnati,+8.0
2020,10,11,New Orleans,+6.0
2020,10,11,Cleveland,+11.0
2020,10,11,Miami,-8.0
2020,10,11,Carolina,+10.0
2020,10,11,Las Vegas,-7.0
2020,10,11,LA Chargers,-7.0
2020,10,11,Denver,+9.0
2020,10,11,Minnesota,+8.0
2020,10,11,Dallas,-11.0
2020,10,11,Jacksonville,-8.0
2020,10,11,Philadelphia,+5.0
2020,10,11,Detroit,-6.0
2020,10,11,Atlanta,-14.0
2020,10,11,Washington,-14.0
2020,10,11,Houston,-8.0
2020,10,11,NY Giants,-8.0
2020,10,11,NY Jets,-9.0
2020,10,4,San Francisco,+27.0
2020,10,4,Indianapolis,+29.0
2020,10,4,Green Bay,+7.0
2020,10,4,Baltimore,-14.0
2020,10,4,Kansas City,+14.0
2020,10,4,Seattle,+7.0
2020,10,4,Pittsburgh,+7.0
2020,10,4,Tampa Bay,+18.0
2020,10,4,New England,+16.0
2020,10,4,LA Rams,-3.0
2020,10,4,Arizona,-3.0
2020,10,4,Buffalo,+3.0
2020,10,4,Chicago,+4.0
2020,10,4,Tennessee,+1.0
2020,10,4,Miami,+18.0
2020,10,4,Las Vegas,-16.0
2020,10,4,LA Chargers,-5.0
2020,10,4,New Orleans,-7.0
2020,10,4,Cincinnati,0.0
2020,10,4,Dallas,-7.0
2020,10,4,Denver,+9.0
2020,10,4,Carolina,+5.0
2020,10,4,Cleveland,+14.0
2020,10,4,Jacksonville,-18.0
2020,10,4,Atlanta,-4.0
2020,10,4,Washington,-14.0
2020,10,4,Detroit,+3.0
2020,10,4,Minnesota,-1.0
2020,10,4,Philadelphia,0.0
2020,10,4,Houston,-7.0
2020,10,4,NY Giants,-27.0
2020,10,4,NY Jets,-9.0
2020,9,27,Baltimore,+17.0
2020,9,27,Green Bay,+21.0
2020,9,27,LA Rams,+18.0
2020,9,27,Arizona,+15.0
2020,9,27,Seattle,+5.0
2020,9,27,Kansas City,+3.0
2020,9,27,Pittsburgh,+5.0
2020,9,27,San Francisco,+18.0
2020,9,27,Las Vegas,+10.0
2020,9,27,Buffalo,+3.0
2020,9,27,Indianapolis,+17.0
2020,9,27,Chicago,+4.0
2020,9,27,New England,-5.0
2020,9,27,Tennessee,+3.0
2020,9,27,Miami,+18.0
2020,9,27,Tampa Bay,+14.0
2020,9,27,New Orleans,-10.0
2020,9,27,LA Chargers,-3.0
2020,9,27,Dallas,+1.0
2020,9,27,Washington,-15.0
2020,9,27,Denver,-5.0
2020,9,27,Cincinnati,-5.0
2020,9,27,Jacksonville,-18.0
2020,9,27,NY Giants,-4.0
2020,9,27,Atlanta,-1.0
2020,9,27,Carolina,-14.0
2020,9,27,Detroit,-21.0
2020,9,27,Minnesota,-17.0
2020,9,27,Cleveland,+5.0
2020,9,27,Philadelphia,-18.0
2020,9,27,NY Jets,-18.0
2020,9,27,Houston,-17.0
2020,9,20,Baltimore,+32.0
2020,9,20,Kansas City,+14.0
2020,9,20,Seattle,+13.0
2020,9,20,New Orleans,+11.0
2020,9,20,Pittsburgh,+10.0
2020,9,20,New England,+10.0
2020,9,20,Washington,+10.0
2020,9,20,Buffalo,+10.0
2020,9,20,Green Bay,+9.0
2020,9,20,Jacksonville,+7.0
2020,9,20,Las Vegas,+4.0
2020,9,20,Arizona,+4.0
2020,9,20,Chicago,+4.0
2020,9,20,LA Rams,+3.0
2020,9,20,LA Chargers,+3.0
2020,9,20,Tennessee,+2.0
2020,9,20,Denver,-2.0
2020,9,20,Dallas,-3.0
2020,9,20,San Francisco,-4.0
2020,9,20,Cincinnati,-5.0
2020,9,20,Detroit,-4.0
2020,9,20,Carolina,-4.0
2020,9,20,Indianapolis,-7.0
2020,9,20,Minnesota,-9.0
2020,9,20,NY Jets,-10.0
2020,9,20,NY Giants,-10.0
2020,9,20,Philadelphia,-10.0
2020,9,20,Miami,-10.0
2020,9,20,Tampa Bay,-11.0
2020,9,20,Atlanta,-13.0
2020,9,20,Cleveland,+5.0
2020,9,20,Houston,-14.0
2020,9,13,Kansas City,+14.0
2020,9,13,Houston,-14.0
2020,9,6,Baltimore,-16.0
2020,9,6,New England,-7.0
2020,9,6,San Francisco,-11.0
2020,9,6,Kansas City,+11.0
2020,9,6,Dallas,+31.0
2020,9,6,New Orleans,-6.0
2020,9,6,Minnesota,-17.0
2020,9,6,Tennessee,-11.0
2020,9,6,Buffalo,-3.0
2020,9,6,Green Bay,-17.0
2020,9,6,LA Rams,+7.0
2020,9,6,Philadelphia,-8.0
2020,9,6,Tampa Bay,-6.0
2020,9,6,Seattle,-5.0
2020,9,6,LA Chargers,-10.0
2020,9,6,Indianapolis,-18.0
2020,9,6,Pittsburgh,-18.0
2020,9,6,Atlanta,+6.0
2020,9,6,Chicago,+2.0
2020,9,6,Houston,-20.0
2020,9,6,Denver,+1.0
2020,9,6,Cleveland,-10.0
2020,9,6,Arizona,-7.0
2020,9,6,Detroit,-3.0
2020,9,6,NY Jets,+7.0
2020,9,6,Jacksonville,+18.0
2020,9,6,Las Vegas,-1.0
2020,9,6,NY Giants,-17.0
2020,9,6,Carolina,-32.0
2020,9,6,Cincinnati,+10.0
2020,9,6,Washington,-31.0
2020,9,6,Miami,+3.0
2020,2,23,Baltimore,-16.0
2020,2,23,New England,-7.0
2020,2,23,San Francisco,-11.0
2020,2,23,Kansas City,+11.0
2020,2,23,Dallas,+31.0
2020,2,23,New Orleans,-6.0
2020,2,23,Minnesota,-17.0
2020,2,23,Tennessee,-11.0
2020,2,23,Buffalo,-3.0
2020,2,23,Green Bay,-17.0
2020,2,23,LA Rams,+7.0
2020,2,23,Philadelphia,-8.0
2020,2,23,Tampa Bay,-6.0
2020,2,23,Seattle,-5.0
2020,2,23,LA Chargers,-10.0
2020,2,23,Indianapolis,-18.0
2020,2,23,Pittsburgh,-18.0
2020,2,23,Atlanta,+6.0
2020,2,23,Chicago,+2.0
2020,2,23,Houston,-20.0
2020,2,23,Denver,+1.0
2020,2,23,Cleveland,-10.0
2020,2,23,Arizona,-7.0
2020,2,23,Detroit,-3.0
2020,2,23,NY Jets,+7.0
2020,2,23,Jacksonville,+18.0
2020,2,23,Las Vegas,-1.0
2020,2,23,NY Giants,-17.0
2020,2,23,Carolina,-32.0
2020,2,23,Cincinnati,+10.0
2020,2,23,Washington,-31.0
2020,2,23,Miami,+3.0
2020,2,16,Baltimore,-16.0
2020,2,16,New England,-7.0
2020,2,16,San Francisco,-11.0
2020,2,16,Kansas City,+11.0
2020,2,16,Dallas,+31.0
2020,2,16,New Orleans,-6.0
2020,2,16,Minnesota,-17.0
2020,2,16,Tennessee,-11.0
2020,2,16,Buffalo,-3.0
2020,2,16,Green Bay,-17.0
2020,2,16,LA Rams,+7.0
2020,2,16,Philadelphia,-8.0
2020,2,16,Tampa Bay,-6.0
2020,2,16,Seattle,-5.0
2020,2,16,LA Chargers,-10.0
2020,2,16,Indianapolis,-18.0
2020,2,16,Pittsburgh,-18.0
2020,2,16,Atlanta,+6.0
2020,2,16,Chicago,+2.0
2020,2,16,Houston,-20.0
2020,2,16,Denver,+1.0
2020,2,16,Cleveland,-10.0
2020,2,16,Arizona,-7.0
2020,2,16,Detroit,-3.0
2020,2,16,NY Jets,+7.0
2020,2,16,Jacksonville,+18.0
2020,2,16,Las Vegas,-1.0
2020,2,16,NY Giants,-17.0
2020,2,16,Carolina,-32.0
2020,2,16,Cincinnati,+10.0
2020,2,16,Washington,-31.0
2020,2,16,Miami,+3.0
2020,2,9,Baltimore,-16.0
2020,2,9,New England,-7.0
2020,2,9,San Francisco,-11.0
2020,2,9,Kansas City,+11.0
2020,2,9,Dallas,+31.0
2020,2,9,New Orleans,-6.0
2020,2,9,Minnesota,-17.0
2020,2,9,Tennessee,-11.0
2020,2,9,Buffalo,-3.0
2020,2,9,Green Bay,-17.0
2020,2,9,LA Rams,+7.0
2020,2,9,Philadelphia,-8.0
2020,2,9,Tampa Bay,-6.0
2020,2,9,Seattle,-5.0
2020,2,9,LA Chargers,-10.0
2020,2,9,Indianapolis,-18.0
2020,2,9,Pittsburgh,-18.0
2020,2,9,Atlanta,+6.0
2020,2,9,Chicago,+2.0
2020,2,9,Houston,-20.0
2020,2,9,Denver,+1.0
2020,2,9,Cleveland,-10.0
2020,2,9,Arizona,-7.0
2020,2,9,Detroit,-3.0
2020,2,9,NY Jets,+7.0
2020,2,9,Jacksonville,+18.0
2020,2,9,Las Vegas,-1.0
2020,2,9,NY Giants,-17.0
2020,2,9,Carolina,-32.0
2020,2,9,Cincinnati,+10.0
2020,2,9,Washington,-31.0
2020,2,9,Miami,+3.0
2020,2,2,Baltimore,-16.0
2020,2,2,San Francisco,+17.0
2020,2,2,New England,-7.0
2020,2,2,Kansas City,+11.0
2020,2,2,Dallas,+31.0
2020,2,2,New Orleans,-6.0
2020,2,2,Minnesota,-17.0
2020,2,2,Tennessee,-11.0
2020,2,2,Buffalo,-3.0
2020,2,2,Green Bay,-17.0
2020,2,2,LA Rams,+7.0
2020,2,2,Philadelphia,-8.0
2020,2,2,Tampa Bay,-6.0
2020,2,2,Seattle,-5.0
2020,2,2,LA Chargers,-10.0
2020,2,2,Indianapolis,-18.0
2020,2,2,Pittsburgh,-18.0
2020,2,2,Atlanta,+6.0
2020,2,2,Chicago,+2.0
2020,2,2,Houston,-20.0
2020,2,2,Denver,+1.0
2020,2,2,Cleveland,-10.0
2020,2,2,Arizona,-7.0
2020,2,2,Detroit,-3.0
2020,2,2,NY Jets,+7.0
2020,2,2,Jacksonville,+18.0
2020,2,2,Las Vegas,-1.0
2020,2,2,NY Giants,-17.0
2020,2,2,Carolina,-32.0
2020,2,2,Cincinnati,+10.0
2020,2,2,Washington,-31.0
2020,2,2,Miami,+3.0
2020,1,26,Baltimore,-16.0
2020,1,26,San Francisco,+17.0
2020,1,26,New England,-7.0
2020,1,26,Kansas City,+11.0
2020,1,26,Dallas,+31.0
2020,1,26,New Orleans,-6.0
2020,1,26,Minnesota,-17.0
2020,1,26,Tennessee,-11.0
2020,1,26,Buffalo,-3.0
2020,1,26,Green Bay,-17.0
2020,1,26,LA Rams,+7.0
2020,1,26,Philadelphia,-8.0
2020,1,26,Tampa Bay,-6.0
2020,1,26,Seattle,-5.0
2020,1,26,LA Chargers,-10.0
2020,1,26,Indianapolis,-18.0
2020,1,26,Pittsburgh,-18.0
2020,1,26,Atlanta,+6.0
2020,1,26,Chicago,+2.0
2020,1,26,Houston,-20.0
2020,1,26,Denver,+1.0
2020,1,26,Cleveland,-10.0
2020,1,26,Arizona,-7.0
2020,1,26,Detroit,-3.0
2020,1,26,NY Jets,+7.0
2020,1,26,Jacksonville,+18.0
2020,1,26,Las Vegas,-1.0
2020,1,26,NY Giants,-17.0
2020,1,26,Carolina,-32.0
2020,1,26,Cincinnati,+10.0
2020,1,26,Washington,-31.0
2020,1,26,Miami,+3.0
2020,1,19,Baltimore,-16.0
2020,1,19,New England,-7.0
2020,1,19,San Francisco,+17.0
2020,1,19,Kansas City,+20.0
2020,1,19,Dallas,+31.0
2020,1,19,New Orleans,-6.0
2020,1,19,Tennessee,+16.0
2020,1,19,Minnesota,-17.0
2020,1,19,Green Bay,+5.0
2020,1,19,Buffalo,-3.0
2020,1,19,LA Rams,+7.0
2020,1,19,Philadelphia,-8.0
2020,1,19,Tampa Bay,-6.0
2020,1,19,Seattle,-5.0
2020,1,19,LA Chargers,-10.0
2020,1,19,Indianapolis,-18.0
2020,1,19,Pittsburgh,-18.0
2020,1,19,Atlanta,+6.0
2020,1,19,Chicago,+2.0
2020,1,19,Houston,-20.0
2020,1,19,Denver,+1.0
2020,1,19,Cleveland,-10.0
2020,1,19,Arizona,-7.0
2020,1,19,Detroit,-3.0
2020,1,19,NY Jets,+7.0
2020,1,19,Jacksonville,+18.0
2020,1,19,Las Vegas,-1.0
2020,1,19,NY Giants,-17.0
2020,1,19,Carolina,-32.0
2020,1,19,Cincinnati,+10.0
2020,1,19,Washington,-31.0
2020,1,19,Miami,+3.0
2020,1,12,Baltimore,-16.0
2020,1,12,New England,-7.0
2020,1,12,San Francisco,+17.0
2020,1,12,Kansas City,+10.0
2020,1,12,Dallas,+31.0
2020,1,12,New Orleans,-6.0
2020,1,12,Tennessee,+16.0
2020,1,12,Minnesota,-17.0
2020,1,12,Green Bay,+3.0
2020,1,12,Buffalo,-3.0
2020,1,12,LA Rams,+7.0
2020,1,12,Philadelphia,-8.0
2020,1,12,Seattle,+8.0
2020,1,12,Tampa Bay,-6.0
2020,1,12,Houston,+3.0
2020,1,12,LA Chargers,-10.0
2020,1,12,Indianapolis,-18.0
2020,1,12,Pittsburgh,-18.0
2020,1,12,Chicago,+2.0
2020,1,12,Atlanta,+6.0
2020,1,12,Denver,+1.0
2020,1,12,Cleveland,-10.0
2020,1,12,Arizona,-7.0
2020,1,12,Detroit,-3.0
2020,1,12,NY Jets,+7.0
2020,1,12,Jacksonville,+18.0
2020,1,12,Las Vegas,-1.0
2020,1,12,NY Giants,-17.0
2020,1,12,Carolina,-32.0
2020,1,12,Cincinnati,+10.0
2020,1,12,Washington,-31.0
2020,1,12,Miami,+3.0
2020,1,5,Baltimore,+18.0
2020,1,5,New England,-7.0
2020,1,5,San Francisco,+5.0
2020,1,5,Kansas City,+10.0
2020,1,5,New Orleans,+32.0
2020,1,5,Dallas,+31.0
2020,1,5,Minnesota,-2.0
2020,1,5,Tennessee,+7.0
2020,1,5,Green Bay,+3.0
2020,1,5,Buffalo,-3.0
2020,1,5,Philadelphia,+17.0
2020,1,5,LA Rams,+7.0
2020,1,5,Tampa Bay,-6.0
2020,1,5,Seattle,-5.0
2020,1,5,Houston,+3.0
2020,1,5,LA Chargers,-10.0
2020,1,5,Indianapolis,-18.0
2020,1,5,Pittsburgh,-18.0
2020,1,5,Chicago,+2.0
2020,1,5,Atlanta,+6.0
2020,1,5,Denver,+1.0
2020,1,5,Cleveland,-10.0
2020,1,5,Arizona,-7.0
2020,1,5,Detroit,-3.0
2020,1,5,NY Jets,+7.0
2020,1,5,Jacksonville,+18.0
2020,1,5,Las Vegas,-1.0
2020,1,5,NY Giants,-17.0
2020,1,5,Carolina,-32.0
2020,1,5,Cincinnati,+10.0
2020,1,5,Washington,-31.0
2020,1,5,Miami,+3.0
2019,12,29,Baltimore,+39.0
2019,12,29,New England,+4.0
2019,12,29,San Francisco,+29.0
2019,12,29,Minnesota,+4.0
2019,12,29,Dallas,-11.0
2019,12,29,Buffalo,+11.0
2019,12,29,Kansas City,+7.0
2019,12,29,New Orleans,+8.0
2019,12,29,Seattle,+8.0
2019,12,29,Tennessee,+22.0
2019,12,29,Indianapolis,-3.0
2019,12,29,Houston,+3.0
2019,12,29,Green Bay,-29.0
2019,12,29,LA Chargers,-7.0
2019,12,29,LA Rams,-39.0
2019,12,29,Pittsburgh,+6.0
2019,12,29,Chicago,+4.0
2019,12,29,Philadelphia,-8.0
2019,12,29,Cleveland,+17.0
2019,12,29,Tampa Bay,+13.0
2019,12,29,Carolina,-3.0
2019,12,29,Detroit,-4.0
2019,12,29,Denver,-17.0
2019,12,29,Jacksonville,-22.0
2019,12,29,Las Vegas,-31.0
2019,12,29,Atlanta,-8.0
2019,12,29,NY Jets,+31.0
2019,12,29,Arizona,-10.0
2019,12,29,NY Giants,-5.0
2019,12,29,Washington,+3.0
2019,12,29,Cincinnati,-6.0
2019,12,29,Miami,-17.0
2019,12,22,New England,+7.0
2019,12,22,Baltimore,+34.0
2019,12,22,San Francisco,+10.0
2019,12,22,Dallas,+8.0
2019,12,22,Minnesota,+4.0
2019,12,22,Kansas City,+7.0
2019,12,22,Green Bay,+8.0
2019,12,22,LA Rams,+10.0
2019,12,22,Buffalo,+17.0
2019,12,22,New Orleans,+17.0
2019,12,22,Seattle,+3.0
2019,12,22,Indianapolis,-3.0
2019,12,22,Houston,+3.0
2019,12,22,Tennessee,+3.0
2019,12,22,LA Chargers,-7.0
2019,12,22,Philadelphia,-7.0
2019,12,22,Pittsburgh,-14.0
2019,12,22,Chicago,-10.0
2019,12,22,Las Vegas,+7.0
2019,12,22,Denver,-4.0
2019,12,22,Detroit,-8.0
2019,12,22,Carolina,-26.0
2019,12,22,Jacksonville,-20.0
2019,12,22,Cleveland,+14.0
2019,12,22,Tampa Bay,-17.0
2019,12,22,Atlanta,+26.0
2019,12,22,Arizona,-10.0
2019,12,22,NY Giants,-7.0
2019,12,22,NY Jets,+17.0
2019,12,22,Washington,-17.0
2019,12,22,Cincinnati,-7.0
2019,12,22,Miami,-17.0
2019,12,15,New England,-17.0
2019,12,15,San Francisco,-3.0
2019,12,15,Baltimore,+36.0
2019,12,15,Dallas,-4.0
2019,12,15,Minnesota,+4.0
2019,12,15,Houston,+23.0
2019,12,15,Green Bay,+8.0
2019,12,15,Kansas City,-3.0
2019,12,15,LA Rams,-5.0
2019,12,15,Buffalo,-3.0
2019,12,15,New Orleans,-17.0
2019,12,15,Seattle,+3.0
2019,12,15,LA Chargers,-2.0
2019,12,15,Philadelphia,+8.0
2019,12,15,Tennessee,+3.0
2019,12,15,Chicago,+7.0
2019,12,15,Indianapolis,-4.0
2019,12,15,Pittsburgh,-14.0
2019,12,15,Carolina,-8.0
2019,12,15,Jacksonville,-23.0
2019,12,15,Tampa Bay,+3.0
2019,12,15,Detroit,-7.0
2019,12,15,Denver,+5.0
2019,12,15,Las Vegas,+2.0
2019,12,15,Cleveland,+14.0
2019,12,15,Arizona,-3.0
2019,12,15,Atlanta,+17.0
2019,12,15,NY Giants,-7.0
2019,12,15,NY Jets,+7.0
2019,12,15,Washington,-15.0
2019,12,15,Cincinnati,-36.0
2019,12,15,Miami,+4.0
2019,12,8,New England,-17.0
2019,12,8,San Francisco,+3.0
2019,12,8,Dallas,+19.0
2019,12,8,Baltimore,+17.0
2019,12,8,Minnesota,-3.0
2019,12,8,Kansas City,+3.0
2019,12,8,Houston,+23.0
2019,12,8,LA Rams,+14.0
2019,12,8,New Orleans,+22.0
2019,12,8,Green Bay,-15.0
2019,12,8,Buffalo,+15.0
2019,12,8,Seattle,+6.0
2019,12,8,LA Chargers,-2.0
2019,12,8,Philadelphia,+8.0
2019,12,8,Pittsburgh,+2.0
2019,12,8,Carolina,+10.0
2019,12,8,Indianapolis,-2.0
2019,12,8,Tennessee,-10.0
2019,12,8,Chicago,-8.0
2019,12,8,Jacksonville,-23.0
2019,12,8,Detroit,-7.0
2019,12,8,Denver,+5.0
2019,12,8,Tampa Bay,-6.0
2019,12,8,Las Vegas,+2.0
2019,12,8,Arizona,-3.0
2019,12,8,Cleveland,-5.0
2019,12,8,NY Giants,-19.0
2019,12,8,Atlanta,-7.0
2019,12,8,Cincinnati,-14.0
2019,12,8,Washington,-15.0
2019,12,8,NY Jets,-8.0
2019,12,8,Miami,+8.0
2019,12,1,New England,+14.0
2019,12,1,San Francisco,+3.0
2019,12,1,Minnesota,+10.0
2019,12,1,Dallas,+27.0
2019,12,1,Baltimore,+14.0
2019,12,1,Green Bay,+7.0
2019,12,1,Kansas City,-7.0
2019,12,1,LA Rams,+14.0
2019,12,1,New Orleans,+22.0
2019,12,1,Houston,+3.0
2019,12,1,Buffalo,-18.0
2019,12,1,Tennessee,+4.0
2019,12,1,Seattle,+7.0
2019,12,1,Jacksonville,+14.0
2019,12,1,Indianapolis,+2.0
2019,12,1,Chicago,-1.0
2019,12,1,Pittsburgh,+13.0
2019,12,1,Philadelphia,+18.0
2019,12,1,LA Chargers,+1.0
2019,12,1,Carolina,-38.0
2019,12,1,Detroit,+5.0
2019,12,1,Tampa Bay,-4.0
2019,12,1,Denver,-2.0
2019,12,1,Las Vegas,-3.0
2019,12,1,Arizona,-3.0
2019,12,1,Cleveland,-14.0
2019,12,1,NY Giants,-5.0
2019,12,1,Atlanta,-7.0
2019,12,1,Cincinnati,-14.0
2019,12,1,Washington,-10.0
2019,12,1,NY Jets,-14.0
2019,12,1,Miami,-13.0
2019,11,24,New England,+7.0
